,user_name,user_profile_url,rating,local_guide,comment_num,comment_text
588, 吳小寶 ,https://www.google.com/maps/contrib/104072761302342329418/reviews?hl=zh-TW,5,True,108,  台南的生牛肉比較好吃 
589, JaSon Ko ,https://www.google.com/maps/contrib/103070492147459561943/reviews?hl=zh-TW,4,False,12,  東西不錯吃 環境太擠了 
590, 陳世湧（湧哥） ,https://www.google.com/maps/contrib/113877266963161820883/reviews?hl=zh-TW,4,True,70,  湯頭好，肉質佳 
591, 鄭亦倫 ,https://www.google.com/maps/contrib/113884731738376788847/reviews?hl=zh-TW,4,True,25,  很棒值得推薦，開車有點難停 
592, Chenya Wang ,https://www.google.com/maps/contrib/107173628385895079391/reviews?hl=zh-TW,5,True,533,  新鮮道地 
593, Yi-JYUN LIN ,https://www.google.com/maps/contrib/108344914911900920169/reviews?hl=zh-TW,3,True,72,  不好吃....牛肉蠻硬的 
594, luguan Chen ,https://www.google.com/maps/contrib/108267700755041940228/reviews?hl=zh-TW,2,True,279,  對我來說有點貴 
595, 郭豈華 ,https://www.google.com/maps/contrib/101376183149278923153/reviews?hl=zh-TW,4,True,38,  還可以，不過就是有一點貴 
596, I K ,https://www.google.com/maps/contrib/118267267681615317109/reviews?hl=zh-TW,5,True,17,  價錢公道，肉質鮮嫩 
597, 游翔淩（游翔淩） ,https://www.google.com/maps/contrib/110595611501549466223/reviews?hl=zh-TW,5,True,469,  我點牛肉飯超好吃 
598, Feifei ,https://www.google.com/maps/contrib/117932629898739401305/reviews?hl=zh-TW,5,True,63,  新鮮好吃 
599, Tim Su ,https://www.google.com/maps/contrib/115440067750807425768/reviews?hl=zh-TW,5,True,108,  好吃，有點貴 
600, Jacky Chang ,https://www.google.com/maps/contrib/100082617411462136060/reviews?hl=zh-TW,5,True,59,  牛肉新鮮，湯頭鮮甜 
601, marker wu ,https://www.google.com/maps/contrib/106404392211327480353/reviews?hl=zh-TW,3,True,217,  價錢較高的牛肉鍋~~ 
602, Richard Chen ,https://www.google.com/maps/contrib/108245035018107596011/reviews?hl=zh-TW,3,True,46,  CP值不高，還算乾淨 
603, 洪正時 ,https://www.google.com/maps/contrib/108420124848593601150/reviews?hl=zh-TW,4,True,16,  食物新鮮，湯頭甜美 
604, bin shu ,https://www.google.com/maps/contrib/104078169842867108252/reviews?hl=zh-TW,5,True,66,  好吃的本土涮牛肉火鍋。 
605, 杏杏 ,https://www.google.com/maps/contrib/107512526291141591609/reviews?hl=zh-TW,5,True,84,  湯頭美味 牛肉好吃 
606, Tonic Liu ,https://www.google.com/maps/contrib/104555496135146198285/reviews?hl=zh-TW,5,True,"1,007",  牛肉燴飯很好吃 
607, Wann Mandy ,https://www.google.com/maps/contrib/111906913529594242256/reviews?hl=zh-TW,5,True,18,  牛老大各地都有，這間不一樣 
608, 葉泳程 ,https://www.google.com/maps/contrib/115318213772152544855/reviews?hl=zh-TW,5,True,147,  好吃，服務很棒。 
609, KaoRay高瑞成 ,https://www.google.com/maps/contrib/105794358992413586843/reviews?hl=zh-TW,5,True,105,  湯頭清爽，肉嫩 
610, 蒂娜 ,https://www.google.com/maps/contrib/107334243704841118395/reviews?hl=zh-TW,4,True,21,  湯頭美味 牛肉好吃 
611, Tseng MALONE ,https://www.google.com/maps/contrib/103659876798476805681/reviews?hl=zh-TW,4,True,124,  牛肉好吃，湯頭棒 
612, Hope Tsai ,https://www.google.com/maps/contrib/102685114728482319737/reviews?hl=zh-TW,4,True,12,  肉鮮湯甜好吃~ 
613, 陳旭舜 ,https://www.google.com/maps/contrib/107706318580236063518/reviews?hl=zh-TW,5,True,138,  很好吃，很新鮮。 
614, 陳禹安 ,https://www.google.com/maps/contrib/111214792793745816269/reviews?hl=zh-TW,5,False,3,  台北最好吃牛肉火鍋 
615, iris Kuo ,https://www.google.com/maps/contrib/102591515802967886492/reviews?hl=zh-TW,5,False,112,  環境佳，好吃 
616, Summer Lai ,https://www.google.com/maps/contrib/113902706444421427815/reviews?hl=zh-TW,3,True,16,  還可以～沒什麼特別� … 
617, Richmanisme ,https://www.google.com/maps/contrib/102084123085102920037/reviews?hl=zh-TW,5,True,20,  牛肉太讚啦！ 
618, 鄭吉村 ,https://www.google.com/maps/contrib/100547264791844298275/reviews?hl=zh-TW,5,False,4,  好吃的沒話說 
619, 張阿倫 ,https://www.google.com/maps/contrib/111842896547396902377/reviews?hl=zh-TW,3,True,48,  很好吃 有點貴 
620, Roger Kuo ,https://www.google.com/maps/contrib/118441536956958176322/reviews?hl=zh-TW,5,True,161,  芥藍牛肉和燙牛肉好吃! 
621, melvin chen ,https://www.google.com/maps/contrib/100756909997988473402/reviews?hl=zh-TW,4,True,588,  好牛肉，不吃嗎？ 
622, v vbaby ,https://www.google.com/maps/contrib/106039957644199877092/reviews?hl=zh-TW,5,True,164,  熱炒很棒，服務好 
623, Caroline Lin ,https://www.google.com/maps/contrib/112338299679874365415/reviews?hl=zh-TW,5,False,179,  好吃價格不便宜 
624, Ching Wang ,https://www.google.com/maps/contrib/117647635941531691146/reviews?hl=zh-TW,5,False,11,  台灣温體牛第一把交椅 
625, 張家愷 ,https://www.google.com/maps/contrib/103567419220898756992/reviews?hl=zh-TW,4,True,32,  牛肉新鮮 價格稍貴 
626, Zz Chen ,https://www.google.com/maps/contrib/104526353269589151022/reviews?hl=zh-TW,5,True,68,  每天都可以吃一鍋 
627, Sherman Chang ,https://www.google.com/maps/contrib/100964845102038733818/reviews?hl=zh-TW,2,True,492,  每人八百吃完只有空虛 
628, gina ,https://www.google.com/maps/contrib/102052242049597910142/reviews?hl=zh-TW,4,True,195,  牛肉新鮮湯頭鮮美 
629, 彭勢然 ,https://www.google.com/maps/contrib/101296145520101809336/reviews?hl=zh-TW,4,False,20,  食材新鮮  服務佳 
630, tunjen Tsai ,https://www.google.com/maps/contrib/109906842509748594460/reviews?hl=zh-TW,5,True,64,  好吃!環境舒適 
631, 林政憲 ,https://www.google.com/maps/contrib/102176120268394773633/reviews?hl=zh-TW,5,True,37,  還不錯！ 
632, 李依依 ,https://www.google.com/maps/contrib/111253641385230979160/reviews?hl=zh-TW,3,False,57,  消費價錢有點過高 
633, 水雲澗 ,https://www.google.com/maps/contrib/111491364904978617794/reviews?hl=zh-TW,5,True,226,  食材新鮮價位過高 
634, 周正民 ,https://www.google.com/maps/contrib/106047202853385119199/reviews?hl=zh-TW,3,True,620,  台南直送鮮宰牛肉。 
635, Lee Savina ,https://www.google.com/maps/contrib/111171775757150021517/reviews?hl=zh-TW,4,True,30,  好吃！服務尚可！ 
636, mainidea ,https://www.google.com/maps/contrib/109601626568325719445/reviews?hl=zh-TW,5,True,29,  有提供刷卡服務喔 
637, Lo Sophia ,https://www.google.com/maps/contrib/111771760296376541919/reviews?hl=zh-TW,5,True,51,  記得要預先訂位啊。 
638, Jimsin Tsou ,https://www.google.com/maps/contrib/117845063732810837312/reviews?hl=zh-TW,4,True,236,  溫體牛就是好吃 
639, Hank Sun ,https://www.google.com/maps/contrib/112935443664975552005/reviews?hl=zh-TW,4,True,217,  很不錯的年肉料理 
640, 余廷程 ,https://www.google.com/maps/contrib/115339882149265009856/reviews?hl=zh-TW,1,False,7,  服務態度極差 
641, WenFu Rick Hsu ,https://www.google.com/maps/contrib/104238316298162083456/reviews?hl=zh-TW,4,True,96,  高雄來的好味道！ 
642, Pei Ling Becker ,https://www.google.com/maps/contrib/110904650071717884722/reviews?hl=zh-TW,4,True,41,  牛肉湯的湯頭鮮美 
643, 振成陳 ,https://www.google.com/maps/contrib/104924585149688101469/reviews?hl=zh-TW,3,True,35,  牛肉新鮮湯頭溫醇 
644, Daniel otterphy (KC) ,https://www.google.com/maps/contrib/114183635651406701028/reviews?hl=zh-TW,4,True,99,  好吃湯頭好喝 
645, #體驗世界旅行社#王度度導遊秘境探險 ,https://www.google.com/maps/contrib/107265503967153675538/reviews?hl=zh-TW,4,True,567,  80分上下，有空可以試 
646, RAY TSENG ,https://www.google.com/maps/contrib/102509695176356419794/reviews?hl=zh-TW,5,True,124,  美味的鮮牛肉火鍋 
647, 林冠冠 ,https://www.google.com/maps/contrib/118084306853038865585/reviews?hl=zh-TW,5,True,32,  台北市的一級溫體牛肉 
648, Yanitha Fang ,https://www.google.com/maps/contrib/115466284570357239920/reviews?hl=zh-TW,5,True,141,  牛肉醬很好吃 
649, blue blue ,https://www.google.com/maps/contrib/101942794061485542404/reviews?hl=zh-TW,4,True,497,  比八德路哪間好多了 
650, Sean Su ,https://www.google.com/maps/contrib/110264172899706428308/reviews?hl=zh-TW,4,True,235,  熱炒好吃 
651, Colin Shen ,https://www.google.com/maps/contrib/109709423683332565815/reviews?hl=zh-TW,4,True,327,  還不錯吃 
652, 林宇 ,https://www.google.com/maps/contrib/106861683978264270734/reviews?hl=zh-TW,5,False,13,  百吃不膩� … 
653, Jikuang Aurora ,https://www.google.com/maps/contrib/110718110732959920108/reviews?hl=zh-TW,5,True,15,  鮮，就是好吃 
654, 陳啟瑋 ,https://www.google.com/maps/contrib/105413755837563654912/reviews?hl=zh-TW,5,True,23,  牛肉湯好喝 
655, 李龍貴 ,https://www.google.com/maps/contrib/100417149806624931412/reviews?hl=zh-TW,4,True,178,  牛肉新鮮沒話說 
656, W FC ,https://www.google.com/maps/contrib/110418978300505223638/reviews?hl=zh-TW,3,True,361,  普通且吃不飽 
657, 趙騁（土豆） ,https://www.google.com/maps/contrib/102108929379792226231/reviews?hl=zh-TW,5,True,260,  超好吃火鍋 
658, Hsinyi Lin ,https://www.google.com/maps/contrib/115343757008260016833/reviews?hl=zh-TW,5,True,638,  很好吃很新鮮 
659, 傑 ,https://www.google.com/maps/contrib/113711906689371277569/reviews?hl=zh-TW,5,True,66,  好吃的牛肉鍋 
660, Zhi Da Huang ,https://www.google.com/maps/contrib/105730260044631281217/reviews?hl=zh-TW,4,True,134,  溫體牛，蠻不錯的 
661, JoeBo Chen ,https://www.google.com/maps/contrib/114397030474129184534/reviews?hl=zh-TW,4,True,707,  牛肉蠻新鮮的 
662, Justin Chen ,https://www.google.com/maps/contrib/116578242459034069244/reviews?hl=zh-TW,5,True,44,  溫體牛就是棒 
663, 111 222 ,https://www.google.com/maps/contrib/117022318464801943391/reviews?hl=zh-TW,1,False,113,  肉量少的可憐. 
664, 邱晨顏 ,https://www.google.com/maps/contrib/102397192439109859445/reviews?hl=zh-TW,5,False,16,  寵物友善� … 
665, Arthur Shen ,https://www.google.com/maps/contrib/100216419811216853261/reviews?hl=zh-TW,4,True,58,  溫體牛非常好 
666, YO HUG ,https://www.google.com/maps/contrib/110017726060688588471/reviews?hl=zh-TW,4,True,145,  好吃又不貴 
667, 唐志銘 ,https://www.google.com/maps/contrib/117609922659359272036/reviews?hl=zh-TW,5,True,93,  新鮮  湯頭甜 
668, BEN BEN ,https://www.google.com/maps/contrib/112900929676575905641/reviews?hl=zh-TW,3,True,15,  份量有點少 
669, 王智弘 ,https://www.google.com/maps/contrib/106965016705237192816/reviews?hl=zh-TW,4,True,138,  一樣好吃 
670, 徐兆璞 ,https://www.google.com/maps/contrib/115775473565527643256/reviews?hl=zh-TW,4,True,"1,200",  還不錯 
671, 蔡jiinping ,https://www.google.com/maps/contrib/116922428381162569526/reviews?hl=zh-TW,5,True,110,  新鮮。好吃！ 
672, JUDY茱蒂文創.婚禮婚紗攝影 ,https://www.google.com/maps/contrib/117489033878214993169/reviews?hl=zh-TW,5,False,680,  服務好環境佳 
673, Yun ,https://www.google.com/maps/contrib/114024625293904217107/reviews?hl=zh-TW,5,False,9,  見義勇為的店員！帥！ 
674, Kate Wang ,https://www.google.com/maps/contrib/102326367406961951882/reviews?hl=zh-TW,4,True,12,  牛肉新鮮好吃 
675, Mam Lo ,https://www.google.com/maps/contrib/113294244710650339513/reviews?hl=zh-TW,1,False,1,  服務極差，超失望 � … 
676, chun-chi wang ,https://www.google.com/maps/contrib/117277650098557821891/reviews?hl=zh-TW,5,True,18,  肉鮮嫩好吃 
677, tommy huang ,https://www.google.com/maps/contrib/118000772408980838529/reviews?hl=zh-TW,5,True,17,  不吃會後悔 
678, lita Pan ,https://www.google.com/maps/contrib/111089894245372115797/reviews?hl=zh-TW,2,True,"2,435",  還好，沒有那麼神 
679, allan Chen ,https://www.google.com/maps/contrib/109350673425976327027/reviews?hl=zh-TW,4,True,81,  牛肉新鮮好吃 
680, 盧雅苓 ,https://www.google.com/maps/contrib/114170495739952353704/reviews?hl=zh-TW,3,True,12,  選擇性有點少 
681, 王正綱 ,https://www.google.com/maps/contrib/116931203633935464535/reviews?hl=zh-TW,4,True,522,  新鮮，好吃 
682, seng tt ,https://www.google.com/maps/contrib/106460543305836964670/reviews?hl=zh-TW,4,True,20,  好吃 牛肉新鮮 
683, 張朝燈 ,https://www.google.com/maps/contrib/115966314429243951167/reviews?hl=zh-TW,4,True,66,  吹冷氣吃火鍋 
684, Siulung chow ,https://www.google.com/maps/contrib/117101825277816706618/reviews?hl=zh-TW,2,True,150,  味道變很多了 
685, 柏恆基 ,https://www.google.com/maps/contrib/117801666154574270783/reviews?hl=zh-TW,5,True,70,  新鮮好吃 
686, Antonio Chen ,https://www.google.com/maps/contrib/101470336978369589207/reviews?hl=zh-TW,3,True,38,  牛肉新鮮好吃 
687, Sum Wong ,https://www.google.com/maps/contrib/114171153542027168037/reviews?hl=zh-TW,4,True,101,  牛肉質素正！ 
688, 維多利亞辣 ,https://www.google.com/maps/contrib/104877186884876102164/reviews?hl=zh-TW,4,True,28,  如圖 
689, QIvyQ QQ ,https://www.google.com/maps/contrib/104047570210596086917/reviews?hl=zh-TW,1,False,5,  服務態度之差 
690, Samuel Huang ,https://www.google.com/maps/contrib/109566430232304095841/reviews?hl=zh-TW,5,True,33,  不錯吃。 
691, 魚多多 ,https://www.google.com/maps/contrib/104867508305688393046/reviews?hl=zh-TW,4,True,56,  肉質鮮嫩多汁 
692, YO YI Huang ,https://www.google.com/maps/contrib/103362824735515391005/reviews?hl=zh-TW,5,False,19,  料好實在 
693, Joe Weng (翁顯亮) ,https://www.google.com/maps/contrib/109522534303190343270/reviews?hl=zh-TW,4,True,664,  好吃平價 
694, Rachel ,https://www.google.com/maps/contrib/117651094283646288778/reviews?hl=zh-TW,5,False,240,  推牛肉燴飯～ 
695, Shen Arthur ,https://www.google.com/maps/contrib/115459494650198723403/reviews?hl=zh-TW,4,True,53,  餐點好吃 
696, 陳小潘 ,https://www.google.com/maps/contrib/105263805284830035350/reviews?hl=zh-TW,3,True,229,  熱炒不錯 
697, Jeanne JyyRong Lee ,https://www.google.com/maps/contrib/113049044119937594503/reviews?hl=zh-TW,4,True,234,  新鮮的台灣牛� … 
698, 林育聖 ,https://www.google.com/maps/contrib/118445240788786275750/reviews?hl=zh-TW,5,True,61,  好吃實惠 
699, Powen Chang ,https://www.google.com/maps/contrib/106930025777141154645/reviews?hl=zh-TW,3,True,132,  好吃的牛肉火鍋。 
700, 洪爺 ,https://www.google.com/maps/contrib/110110107253437365089/reviews?hl=zh-TW,5,False,11,  好吃新鮮 
701, W Lakedong ,https://www.google.com/maps/contrib/112529396574182484404/reviews?hl=zh-TW,5,True,91,  不錯好吃 
702, 李奎慶 ,https://www.google.com/maps/contrib/107617514111618803608/reviews?hl=zh-TW,5,True,51,  不錯吃 
703, kai je Su ,https://www.google.com/maps/contrib/117822779155035612446/reviews?hl=zh-TW,5,True,18,  不錯 
704, Fatfudo chan ,https://www.google.com/maps/contrib/110578905515403925606/reviews?hl=zh-TW,4,True,595,  難得南部風味 
705, 廖吖和 ,https://www.google.com/maps/contrib/114122454563075747746/reviews?hl=zh-TW,5,True,97,  好停車 
706, Wimmy Hish ,https://www.google.com/maps/contrib/117191064194950613118/reviews?hl=zh-TW,2,True,21,  肉不優 
707, Steve Hsu ,https://www.google.com/maps/contrib/107764241849515562591/reviews?hl=zh-TW,4,True,571,  鐵質的進擊.................. 
708, W aiting ,https://www.google.com/maps/contrib/106102020089959518210/reviews?hl=zh-TW,4,True,240,  推薦牛舌 
709, 蕭小棋 ,https://www.google.com/maps/contrib/117941386689166341521/reviews?hl=zh-TW,5,True,293,  湯頭清甜 
710, matt du ,https://www.google.com/maps/contrib/105133080750299291615/reviews?hl=zh-TW,4,False,16,  肉新鮮 
711, 吳天銘 ,https://www.google.com/maps/contrib/115783174225616337175/reviews?hl=zh-TW,4,False,3,  還不錯 
712, ben Hsu ,https://www.google.com/maps/contrib/113952363716358323508/reviews?hl=zh-TW,5,True,12,  東西好吃 
713, 秦小茹 ,https://www.google.com/maps/contrib/110670754844929518822/reviews?hl=zh-TW,3,True,14,  新鮮 
714, 黃冠富 ,https://www.google.com/maps/contrib/113346518015359701602/reviews?hl=zh-TW,5,False,33,  鮮美的真滋味 
715, Frank Wang ,https://www.google.com/maps/contrib/117241525507133291873/reviews?hl=zh-TW,3,True,17,  牛筋不錯 
716, norman19942008 ,https://www.google.com/maps/contrib/106305341265976223028/reviews?hl=zh-TW,5,True,114,  口袋名單 
717, 程偉豪 ,https://www.google.com/maps/contrib/104574565337303543376/reviews?hl=zh-TW,5,True,30,  肉質新鮮 
718, 李訓銘 ,https://www.google.com/maps/contrib/100667316607076388758/reviews?hl=zh-TW,3,True,8,  食材不錯 
719, 王文正 ,https://www.google.com/maps/contrib/108616658614398902839/reviews?hl=zh-TW,1,True,17,  爛死了 
720, 吳志祥 ,https://www.google.com/maps/contrib/107342467493663290445/reviews?hl=zh-TW,3,True,26,  漲價了 
721, Mao Chan kang ,https://www.google.com/maps/contrib/109184340965865105743/reviews?hl=zh-TW,4,True,154,  高價品 
722, 設計接力 ,https://www.google.com/maps/contrib/109164640439383295700/reviews?hl=zh-TW,5,True,243,  這個好牛 
723, 韓婉婷 ,https://www.google.com/maps/contrib/111414473005015949838/reviews?hl=zh-TW,4,True,29,  很新鮮 
724, Tsien.yin2014 Lee ,https://www.google.com/maps/contrib/109127160892262670751/reviews?hl=zh-TW,4,False,10,  不錯。 
725, 陳澤文 ,https://www.google.com/maps/contrib/100759566914758307917/reviews?hl=zh-TW,5,True,33,  湯鮮味美 
726, 朱思儒 ,https://www.google.com/maps/contrib/118122907131826304519/reviews?hl=zh-TW,5,True,47,  牛老大 讚 
